Nummer,BetrieblicheBezeichnung,Gueltigkeit_BeginnGueltigkeit,E,N,H
ch:1:sloid:88075:1:1,1,20200703,47.41326719784832,7.837820000571746,0
ch:1:sloid:76034::51,51,20240223,47.29734981272234,8.782488047957608,0
ch:1:sloid:92973:0:448591,last99,20231103,46.15886774218065,6.037250156159089,0
ch:1:sloid:92973:0:886175,last00,20230913,46.15863380076692,6.037705650866136,0
ch:1:sloid:75057:0:675085,1,20230427,46.778118321185985,9.121283425160083,0
ch:1:sloid:92978:0:449589,cbac02,20230913,46.1947969882556,6.11312633193652,0
ch:1:sloid:8769:0:860636,1,20230426,46.90090994632949,8.274494398612148,0
ch:1:sloid:89555:0:460113,3,20230208,47.435754503071145,9.392516665190245,0
ch:1:sloid:70829:0:725376,2,20230427,46.250341273749854,7.391937912298317,0
ch:1:sloid:94592:0:01,1,20221211,47.37564723386784,9.553295133403223,0
ch:1:sloid:87481:0:2,2,20190101,46.941919495750284,7.466733804343587,0
ch:1:sloid:5602:0:323794,2,20230426,46.119855088368915,8.849234965357711,0
ch:1:sloid:72671::1,1,20210201,46.8452229096978,9.471099709400503,0
ch:1:sloid:82892:0:414774,1,20230427,46.798865633818544,9.230771560635434,0
ch:1:sloid:78609:0:01,1,20221211,47.41582868264669,8.969058283133675,0
ch:1:sloid:78609:0:02,2,20221211,47.41573750275698,8.96915709790428,0
ch:1:sloid:90369:0:01,903691,20231108,47.07999001017483,8.28828000818566,0
ch:1:sloid:81566:0:204268,1,20230427,47.423539569489535,9.50108113840937,0
ch:1:sloid:2960:0:878323,2,20230426,47.26325784229918,8.409605307607313,0
ch:1:sloid:3413:0:1,82,20230822,47.56640124205702,8.419248721269268,0
ch:1:sloid:75285:0:806532,1,20230427,45.97252793137137,8.915293175539132,0
ch:1:sloid:73476:0:916804,01,20230201,47.78019678199457,8.618409894677864,0
ch:1:sloid:76012::50,50,20240223,47.30366292766083,8.83415828283796,0
ch:1:sloid:79201:0:2,2,20211212,46.44639401024962,6.892755006848773,0
ch:1:sloid:79202:0:2,2,20211212,46.448053010253865,6.891866006903515,0
ch:1:sloid:90340:0:01,1,20230314,47.3886200976613,9.28137305586951,0
ch:1:sloid:72702::2,02,20221211,47.28260491032563,7.937945007763969,0
ch:1:sloid:8308:0:830769,13,20230420,46.72700116354581,8.185071584682971,0
ch:1:sloid:76001::51,51,20240223,47.328885456304164,8.789712916186764,0
ch:1:sloid:9022:0:409275,1,20231130,47.06197596913746,7.745355235788473,0
ch:1:sloid:74483:0:9336,1,20230427,47.16784544118511,8.980367460971582,0
ch:1:sloid:90811::80,80,20201213,47.29563306167797,8.56017289663749,0
ch:1:sloid:79980:0:980298,2,20230427,47.48835655080863,9.34409259292544,0
ch:1:sloid:79911:0:164988,1,20220506,46.71360643970876,6.378900906144326,0
ch:1:sloid:93204:0:143249,msil01,20230913,46.16767514841021,6.155089572197443,0
ch:1:sloid:93205:0:428875,mler01,20230913,46.16566608644883,6.157844768015228,0
ch:1:sloid:93168:0:351322,prgr01,20230913,46.21046917372868,6.075240304085722,0
ch:1:sloid:93211:0:612721,vras00,20230913,46.16643747214505,6.178467102212951,0
ch:1:sloid:4261::9,9,20230511,46.990034010469984,6.928906006767608,0
ch:1:sloid:75112:0:112067,1,20230427,46.85283061666303,9.52781359830337,0
ch:1:sloid:73916:0:628325,2,20230427,47.46989640270391,9.10638991613377,0
ch:1:sloid:10635::2,2,20230627,46.982082010453766,6.90690600686666,0
ch:1:sloid:89756::1,1,20230109,47.06343241017398,8.280077408252325,0
ch:1:sloid:81207:0:154031,1,20230427,47.41135074745188,9.485260533407269,0
ch:1:sloid:237:1:2,2,20200703,47.55396679373258,7.592354176306051,0
ch:1:sloid:30782:0:642247,1,20210211,46.91361219401716,8.846522579101634,0
ch:1:sloid:8292:0:755965,181,20210817,47.12859276470334,7.905812311937537,0
ch:1:sloid:74010:0:357833,2,20230427,47.30291930489868,9.087468724696878,0
ch:1:sloid:87117::337201,1,20210902,46.12612769353907,8.705810416761567,0
ch:1:sloid:87103:0:15164,1,20220101,46.81069741538188,7.1769640376019925,0
ch:1:sloid:87135:0:02,2,20221211,47.5386809278202,9.327737020752647,0
ch:1:sloid:82606:0:948368,1,20230427,47.51896613790418,9.105977957093666,0
ch:1:sloid:80021::505801,1,20210902,45.83658065509802,9.024964789861828,0
ch:1:sloid:77973:0:1,1,20220930,47.19983508570455,7.387132236756658,0
ch:1:sloid:89640:0:512798,2,20230208,47.41722260563854,9.35751877966926,0
ch:1:sloid:7922:0:394002,1,20230426,46.9849746178476,6.6361116430984115,0
ch:1:sloid:89967:0:01,1,20210401,47.112132346616455,7.1917834452983485,0
ch:1:sloid:72050:0:634212,2,20230427,47.445436938718416,7.0089228304570135,0
ch:1:sloid:57105:0:572094,2,20230426,46.379371386591906,6.900753817104126,0
ch:1:sloid:7191:0:847726,1,20210211,46.68793463302803,7.762288836275375,0
ch:1:sloid:87485:0:6,6,20190101,46.952093406959655,7.461272013379984,0
ch:1:sloid:93704::2,2,20230511,47.10467801051906,6.8390550066513685,0
ch:1:sloid:76507:0:867277,2,20231024,47.11162388266016,7.855614453789246,0
ch:1:sloid:70236:0:788330,1,20230426,46.7201489255183,6.5240849949789865,0
ch:1:sloid:71892:0:824469,2,20230427,47.11889284678044,6.801367766008952,0
ch:1:sloid:71891:0:570693,1,20230427,47.11760088171966,6.805217802947245,0
ch:1:sloid:7431:0:01,1,20230210,47.006160010030726,8.529670008537156,0
ch:1:sloid:78266:1:1,1,20200703,47.484759998686876,7.814088105110543,0
ch:1:sloid:81650:0:482855,1,20230427,46.752512915175615,9.4235612474737,0
ch:1:sloid:6476:0:658308,2,20230426,47.40433093409584,9.133104425498239,0
ch:1:sloid:93349:0:01,1,20210401,47.14893751229353,7.276179958141032,0
ch:1:sloid:87958::50,50,20240223,47.3323569812047,8.816410553617153,0
ch:1:sloid:87947::50,50,20240223,47.26498387630242,8.866926350298199,0
ch:1:sloid:87970::50,50,20240223,47.306997315902436,8.60787692743609,0
ch:1:sloid:87971::51,51,20240223,47.30499147090276,8.593576717135381,0
ch:1:sloid:80046:0:945165,1,20230427,46.976891492707146,7.363365208159223,0
ch:1:sloid:80783:0:637927,1,20230427,46.97239304063786,9.688882155450369,0
ch:1:sloid:80787:0:745536,2,20230427,46.15036744913635,8.926052339895582,0
ch:1:sloid:75424:0:248513,2,20230427,46.06822810665005,8.977289614280437,0
ch:1:sloid:87591::306902,2,20211212,46.207528171145015,8.834996295818017,0
ch:1:sloid:91522::308201,1,20211212,46.15430530907318,8.773731861562922,0
ch:1:sloid:94640:0:1,1,20211212,46.4668960101897,6.839189006893338,0
ch:1:sloid:6872:0:933267,1,20230426,47.55588130914262,8.89609048354394,0
ch:1:sloid:3667:0:1,12,20201213,47.22566838533357,8.813074817167546,0
ch:1:sloid:77574:0:2,2,20220301,47.14342185206664,8.65205976061927,0
ch:1:sloid:4548:0:15765,1,20220101,46.75783127662591,7.003646635879934,0
ch:1:sloid:77515:1:53,53,20200122,47.19620711491684,8.719524789215262,0
ch:1:sloid:87987::51,51,20240223,47.300203910450016,8.79151259772617,0
ch:1:sloid:87973::51,51,20240223,47.30610700120847,8.596259082576777,0
ch:1:sloid:87957::51,51,20240223,47.314197649598704,8.799473271444667,0
ch:1:sloid:87958::51,51,20240223,47.33241030731918,8.816464859681165,0
ch:1:sloid:88002::50,50,20240223,47.293338016526945,8.608291721426394,0
ch:1:sloid:1298:0:288870,1,20230426,46.61953492332849,6.546549784544408,0
ch:1:sloid:82141:0:1,1,20230720,46.82281025252503,9.404363904198378,0
ch:1:sloid:78525:0:859845,1,20210401,47.22803535421683,8.826971754644502,0
ch:1:sloid:79864::2,02,20221211,47.22413101029096,7.8929933078340095,0
ch:1:sloid:87437:0:481667,crge02,20230913,46.179356327971746,6.139021623840845,0
ch:1:sloid:82034:0:205904,2,20230427,47.414793372676826,7.071277070428799,0
ch:1:sloid:88012::51,51,20240223,47.2348464972786,8.82051341306158,0
ch:1:sloid:88025::51,51,20240223,47.27382928154689,8.660944287400346,0
ch:1:sloid:87986::50,50,20240223,47.298057379577486,8.796575694303753,0
ch:1:sloid:88023::50,50,20240223,47.272387738128074,8.645791283252027,0
ch:1:sloid:88005::50,50,20240223,47.28730662109501,8.608728057136242,0
ch:1:sloid:81258:0:993329,1,20230427,46.194522668149474,9.022887021561175,0
ch:1:sloid:81270:0:911928,2,20230427,47.206091189175176,8.754043582821009,0
ch:1:sloid:8130:0:359151,luch03,20230926,46.177890970864325,6.072995449245954,0
ch:1:sloid:3136:1:1,1,20230822,47.3337006467432,8.923652789911147,0
ch:1:sloid:81076:0:587872,2,20230427,47.0687226023096,7.313115475331045,0
ch:1:sloid:71289:0:782888,1,20230427,46.43221324758992,7.317696921082899,0
ch:1:sloid:82056:0:876979,2,20230427,46.342981055942246,6.889086845714192,0
ch:1:sloid:81757:0:44185,1,20230427,47.63165473468535,9.233805201628176,0
ch:1:sloid:77570:0:1,1,20220301,47.197714654929285,8.570525655871696,0
ch:1:sloid:2385::2,02,20221211,47.29864801029024,7.96385250785914,0
ch:1:sloid:83868:0:21717,2,20230427,47.1413338991476,7.5077598394601,0
ch:1:sloid:30100:0:392060,1,20210211,46.104032117534466,7.279142629546426,0
ch:1:sloid:72646:0:946003,573UIG50,20211212,47.32055099759428,8.379932052201653,0
ch:1:sloid:92603:0:2,2,20230721,46.799287513753555,9.824820373286334,0
ch:1:sloid:91530::341501,1,20211212,46.159643816362596,8.77800571510523,0
ch:1:sloid:68:1:2,2,20200703,47.48934439621869,7.498803894607024,0
ch:1:sloid:30825:0:583810,1,20210211,46.39775411329218,7.977506093481392,0
ch:1:sloid:83868:0:215270,1,20230427,47.14174671136114,7.509342318809306,0
ch:1:sloid:83058:0:57395,2,20230427,47.44071515966278,9.14387655498705,0
ch:1:sloid:83041:0:1,1,20190101,47.073295610987294,7.314774706699755,0
ch:1:sloid:73016:0:111996,1,20230301,46.812656161464695,9.40071866001271,0
ch:1:sloid:80242:0:464893,1,20230427,47.41350449390289,9.363614242139905,0
ch:1:sloid:72623:0:120114,2,20230427,47.34622790577868,8.28515057822919,0
ch:1:sloid:72625:0:960345,1,20230427,47.334882752306925,8.303706376511151,0
ch:1:sloid:77254:0:01,772541,20231108,47.20442001017916,8.200370008152776,0
ch:1:sloid:92830:0:50824,gaut00,20230913,46.213582849897946,6.1505895563554205,0
ch:1:sloid:78380:0:723540,01,20230216,47.66602467579307,8.434129497132345,0
ch:1:sloid:30253:0:203455,1,20210211,46.44138059958425,8.16679698999733,0
ch:1:sloid:75791:0:13601,2,20230427,45.8681708308332,9.032499284109281,0
ch:1:sloid:10390:0:912378,2,20230426,46.75949771211721,9.354462335704678,0
ch:1:sloid:8070::2,#2,20210301,46.99710876348419,7.461600098052361,0
ch:1:sloid:72044:0:749763,1,20230427,47.41745845862301,7.066541130978435,0
ch:1:sloid:80532:0:604158,1,20230427,46.68683449642275,7.849811881704809,0
ch:1:sloid:3959::51,51,20240223,47.6911039583354,8.630155003686443,0
ch:1:sloid:80590:0:129755,2,20230427,46.380719737051265,8.906350016395056,0
ch:1:sloid:80560:0:602496,2,20230427,46.794821105315656,9.532010062522993,0
ch:1:sloid:4123:0:1,1,20230822,46.83492669307073,6.959691544469261,0
ch:1:sloid:90317:0:02,2,20200507,47.44169171786046,8.364598895386397,0
ch:1:sloid:73385:0:145822,1,20240216,47.58710082654388,9.062710860277356,0
ch:1:sloid:79518:0:223709,1,20221117,46.20211710682584,7.3970514994683825,0
ch:1:sloid:79190::51,51,20240223,47.265437382844645,8.58828119122547,0
ch:1:sloid:88006::50,50,20240223,47.28674317900518,8.62600780122455,0
ch:1:sloid:88011::50,50,20240223,47.281662972962906,8.612609729663726,0
ch:1:sloid:87993::51,51,20240223,47.28914588743335,8.617150381335238,0
ch:1:sloid:87992::51,51,20240223,47.2870532067475,8.61506825552123,0
ch:1:sloid:88011::51,51,20240223,47.281652499180225,8.612754908168652,0
ch:1:sloid:88022::51,51,20240223,47.27134447460275,8.670429772290529,0
ch:1:sloid:88022::50,50,20240223,47.271369901601446,8.670575741221018,0
ch:1:sloid:78348:0:316173,2,20230427,47.53549725705304,7.730917482971787,0
ch:1:sloid:3210:1:2,232,20230822,47.20722597176852,8.753898821077584,0
ch:1:sloid:79906:0:128192,1,20220506,46.72943956972082,6.417878806446373,0
ch:1:sloid:10660::441301,1,20220513,46.009657656216056,8.90404720641999,0
ch:1:sloid:30356:0:148294,1,20210211,46.791075761215396,8.060740326089856,0
ch:1:sloid:7701:0:678976,2,20230426,46.69799298847418,7.880086181086658,0
ch:1:sloid:76987:0:2,2,20190101,46.966936912487654,7.459484401432246,0
ch:1:sloid:77004:0:7,7,20190101,46.9580656100991,7.488311306539533,0
ch:1:sloid:90260::1,1,20230801,47.398891804306665,8.071554576985807,0
ch:1:sloid:10256::2,2,20230801,47.30999296792323,8.115280770802512,0
ch:1:sloid:75950::50,50,20240223,47.570613771506515,8.468665744128051,0
ch:1:sloid:76406:0:01,1,20210401,47.187412883244725,7.300234151024601,0
ch:1:sloid:3006:2:3,3,20230822,47.4109251656227,8.542083375255926,0
ch:1:sloid:30297:0:607068,2,20210211,46.35124819605832,7.238880380076733,0
ch:1:sloid:5793:0:425483,3,20230426,45.989558066574595,8.820472368852247,0
ch:1:sloid:76910::769102,2,20230210,47.23001965246835,7.678201201382355,0
ch:1:sloid:79010::466601,1,20210902,46.05422199729998,8.994134045499479,0
ch:1:sloid:92804:0:631892,cirq03,20230913,46.20144936574047,6.139484410518466,0
ch:1:sloid:95229:0:571600,cdsu01,20230913,46.213501215210435,6.2208963467719665,0
ch:1:sloid:88901::430301,1,20210902,46.037291430642796,8.976934969243636,0
ch:1:sloid:8155::81551,81551,20210101,47.24438242331359,7.740357889020198,0
ch:1:sloid:78705:0:01,1,20210504,47.34577502013407,8.187965437728081,0
ch:1:sloid:9612:0:04,4,20211212,47.21037575815562,9.502810555807377,0
ch:1:sloid:95501:0:02,2,20230210,47.08587001013236,8.434060008330649,0
ch:1:sloid:57054:0:514766,2,20230426,46.62272081727035,7.693105289537241,0
ch:1:sloid:76283::80,80,20220719,47.48092221227399,8.454138489144253,0
ch:1:sloid:82828:0:119822,2,20230427,46.74848955414423,9.555778553249061,0
ch:1:sloid:89367:1:2,2,20200703,47.53359529932947,7.587527197427043,0
ch:1:sloid:31428:0:712513,1,20210211,46.79395052937849,8.275586574667813,0
ch:1:sloid:75007:0:687798,1,20240213,46.75627051402284,9.206003854664276,0
ch:1:sloid:6954::50,50,20240223,47.63410589037232,8.794934254691798,0
ch:1:sloid:76008::50,50,20240223,47.30895858044667,8.813425640633147,0
ch:1:sloid:76243::50,50,20240223,47.425843454553174,8.471816697082497,0
ch:1:sloid:88008::50,50,20240223,47.292790614578905,8.611704156558712,0
ch:1:sloid:88009::50,50,20240223,47.29077124239321,8.615665819295524,0
ch:1:sloid:75648:0:265926,2,20230427,45.90823776130665,8.927388337647148,0
ch:1:sloid:70740:0:569974,2,20230427,46.25311895175929,7.357234334956084,0
ch:1:sloid:89775::4,4,20230109,47.04601421008624,8.309173808195853,0
ch:1:sloid:87193:0:01,1,20221211,47.525083734793284,9.388736050505564,0
ch:1:sloid:90879::81,81,20201213,47.34541356659499,8.592983070851822,0
ch:1:sloid:9757:0:789405,2,20230426,46.767586119042214,9.06261953197701,0
ch:1:sloid:5688:0:540350,3,20240118,46.21083615556688,7.582283698313016,0
ch:1:sloid:87367:0:1,1,20230425,47.20363550749752,7.683771829790863,0
ch:1:sloid:79254:0:996,3,20230907,46.51949417171661,6.633899876960552,0
ch:1:sloid:79259:0:240,5,20230907,46.51765090226789,6.690549466486624,0
ch:1:sloid:96:1:2,2,20200703,47.53718280076284,7.608506399995098,0
ch:1:sloid:4668:0:803890,2,20230426,46.31546858698973,6.879278052975093,0
ch:1:sloid:76836:1:3,11,19990530,46.74335360232497,7.595453355978736,0
ch:1:sloid:2883::50,50,20240223,47.287334810554725,8.432160090525297,0
ch:1:sloid:73793:0:483104,2,20230427,47.14278545206332,8.792095949615003,0
ch:1:sloid:81511:0:969583,2,20230427,46.84914223585963,6.637760397053547,0
ch:1:sloid:30128:0:137580,1,20210211,46.080992929984035,7.397372764904745,0
ch:1:sloid:3423:1:2,2,20230822,47.6824259722727,8.625289628025904,0
ch:1:sloid:82769:0:883733,1,20230427,46.968225124822595,8.353402821233745,0
ch:1:sloid:57084:0:886602,2,20230426,46.492759780899604,6.766819256961115,0
ch:1:sloid:1602:2:2,2,20230822,46.30924642180194,7.6980788513898935,0
ch:1:sloid:93457:0:1,1,20220301,47.18046801042609,8.492093254568806,0
ch:1:sloid:6283:0:1,1,20210401,47.317792241175866,9.285435943404229,0
ch:1:sloid:89367:1:3,3,20200703,47.533554194706845,7.587290004111357,0
ch:1:sloid:83239:0:208980,1,20230427,46.15524932567695,8.980626388086241,0
ch:1:sloid:93442:0:1,1,20220301,47.14776160833644,8.509461222923106,0
ch:1:sloid:30585:0:173458,1,20210211,46.721229113310585,9.531090338909223,0
ch:1:sloid:70233:0:980136,1,20230426,46.696796165877586,6.4804704376597115,0
ch:1:sloid:57088:0:608913,1,20230426,46.05546240231529,6.9962320259985225,0
ch:1:sloid:57060:0:768610,2,20230426,46.62233529594334,6.792924688015623,0
ch:1:sloid:76072::51,51,20240223,47.27386521705021,8.855809891450683,0
ch:1:sloid:72534:0:674927,1,20230427,47.61675318932034,8.20913627916183,0
ch:1:sloid:81803:0:869200,2,20230427,46.77422325524306,7.553605120905079,0
ch:1:sloid:81798:0:108250,2,20230427,46.92134475667482,7.540932961349233,0
ch:1:sloid:92016:0:819,2,20230907,46.53638385257209,6.6408442977346205,0
ch:1:sloid:6732:0:629978,1,20230426,47.554433084297656,8.898947458620468,0
ch:1:sloid:77669:0:16285,1,20220101,46.68844023499196,6.92020398723685,0
ch:1:sloid:77667:0:16146,1,20220101,46.58685928390747,6.83445037413636,0
ch:1:sloid:87408:0:02,2,20211212,47.11905704472717,9.486173559640637,0
ch:1:sloid:73465:0:587239,12,20230208,47.70836153452412,8.637517060899285,0
ch:1:sloid:89311:1:2,2,20200703,47.56489500022682,7.5677605958798795,0
ch:1:sloid:8955:0:85478,1,20231024,47.077461883895296,7.671154393169083,0
ch:1:sloid:89322:1:1,1,20200703,47.5344343970926,7.602139395360713,0
ch:1:sloid:89286:1:4,4,20200703,47.554006095832975,7.554376096390561,0
ch:1:sloid:89305:1:1,1,20200703,47.56262059871811,7.596690594413285,0
ch:1:sloid:7965:0:842864,1,20230426,46.798293158156866,6.628182137623683,0
ch:1:sloid:91093::0,0,20240223,47.36804305202855,8.539823393413977,0
ch:1:sloid:76203::53,53,20240223,47.340451514701236,8.573594476040336,0
ch:1:sloid:88030::50,50,20240223,47.278476656939034,8.618963721747258,0
ch:1:sloid:88027::51,51,20240223,47.270791513239594,8.653024212820469,0
ch:1:sloid:88034::51,51,20240223,47.27311868418133,8.661787126581718,0
ch:1:sloid:88049::51,51,20240223,47.27044748624958,8.68192054014368,0
ch:1:sloid:88048::51,51,20240223,47.26882789044544,8.67945109408984,0
ch:1:sloid:2886:0:61752,2,20230426,47.27179064307806,8.064538413807169,0
ch:1:sloid:73909:0:653240,2,20230427,46.206536051411675,7.219940349058731,0
ch:1:sloid:91065::53,53,20201213,47.39683083913719,8.59473300576214,0
ch:1:sloid:90535::51,51,20201213,47.40901378732366,8.397726427239403,0
ch:1:sloid:80129:0:981952,1,20230427,46.48627853725642,8.79310001711094,0
ch:1:sloid:1217:0:1831,2,20230907,46.532959886736904,6.570256285179416,0
ch:1:sloid:77190::3,3,20230109,47.04145981010938,8.360359808275694,0
ch:1:sloid:75594:0:464697,1,20230427,45.84288337568623,8.964940031234168,0
ch:1:sloid:83071:0:793357,2,20230427,47.30196699512339,8.39309234082649,0
ch:1:sloid:724:0:891739,1,20210211,46.658786049654985,8.684228005544822,0
ch:1:sloid:75242:0:84321,2,20230427,46.39914097435125,9.230888141695763,0
ch:1:sloid:75255:0:26408,1,20230427,45.927273430709484,8.907020034682821,0
ch:1:sloid:74841:0:69991,1,20230427,46.70216131954583,9.714250906877904,0
ch:1:sloid:78144:1:1,1,20200703,47.5654399971804,7.573269995774379,0
ch:1:sloid:74965:0:375819,1,20230427,46.36645840293703,9.655173004713141,0
ch:1:sloid:88156:0:2001,2,20230907,46.51175627982507,6.549396492145355,0
ch:1:sloid:5096:0:01,1,20230210,47.01084001005288,8.641580008561878,0
ch:1:sloid:5565::467601,1,20210902,46.03223108325672,8.97919515403328,0
ch:1:sloid:76909::769092,2,20230210,47.22931563345019,7.675015743675003,0
ch:1:sloid:88802:0:473125,stge06,20230913,46.17889291376669,6.1285964677077,0
ch:1:sloid:6620:0:91994,1,20230426,47.33365345486257,9.087294192214165,0
ch:1:sloid:6694:0:379357,1,20230426,47.50245044619264,9.398725925720656,0
ch:1:sloid:30741:0:948440,2,20210211,46.50479804744083,9.801427475571987,0
ch:1:sloid:82566:0:200300,2,20230427,46.6736827054237,7.866988839817363,0
ch:1:sloid:72016:0:438501,1,20230427,47.37631660658114,7.273774209735591,0
ch:1:sloid:72019:0:168091,1,20230427,47.39735314551837,7.244368198946841,0
ch:1:sloid:83202:0:925700,2,20230427,47.08423048682553,8.825163982757845,0
ch:1:sloid:89931::899311,1,20231210,47.21404851144821,7.79819184683707,0
ch:1:sloid:71302:0:453889,2,20230427,46.47766037437589,7.327608042718384,0
ch:1:sloid:2105:2:2,2,20230822,47.40808859500052,8.215635673674294,0
